order_date,order_count,group,rolling_7d,is_ramadan
2025-11-21,6,Cafe daytime,8.857142857142858,False
2025-11-22,10,Cafe daytime,9.571428571428571,False
2025-11-23,9,Cafe daytime,9.0,False
2025-11-24,11,Cafe daytime,8.714285714285714,False
2025-11-25,13,Cafe daytime,9.285714285714286,False
2025-11-26,2,Cafe daytime,8.857142857142858,False
2025-11-27,10,Cafe daytime,10.142857142857142,False
2025-11-28,10,Cafe daytime,9.428571428571429,False
2025-11-29,7,Cafe daytime,8.857142857142858,False
2025-11-30,18,Cafe daytime,9.428571428571429,False
2025-12-01,6,Cafe daytime,9.714285714285714,False
2025-12-02,9,Cafe daytime,10.285714285714286,False
2025-12-03,6,Cafe daytime,11.0,False
2025-12-04,12,Cafe daytime,9.857142857142858,False
2025-12-05,14,Cafe daytime,10.142857142857142,False
2025-12-06,12,Cafe daytime,10.0,False
2025-12-07,10,Cafe daytime,10.571428571428571,False
2025-12-08,8,Cafe daytime,11.571428571428571,False
2025-12-09,8,Cafe daytime,10.857142857142858,False
2025-12-10,10,Cafe daytime,11.142857142857142,False
2025-12-11,19,Cafe daytime,11.571428571428571,False
2025-12-12,9,Cafe daytime,11.142857142857142,False
2025-12-13,14,Cafe daytime,11.428571428571429,False
2025-12-14,13,Cafe daytime,11.142857142857142,False
2025-12-15,5,Cafe daytime,10.428571428571429,False
2025-12-16,10,Cafe daytime,10.142857142857142,False
2025-12-17,8,Cafe daytime,11.285714285714286,False
2025-12-18,14,Cafe daytime,11.142857142857142,False
2025-12-19,7,Cafe daytime,11.285714285714286,False
2025-12-20,22,Cafe daytime,10.857142857142858,False
2025-12-21,12,Cafe daytime,11.285714285714286,False
2025-12-22,6,Cafe daytime,11.571428571428571,False
2025-12-23,7,Cafe daytime,13.0,False
2025-12-24,11,Cafe daytime,11.857142857142858,False
2025-12-25,16,Cafe daytime,12.142857142857142,False
2025-12-26,17,Cafe daytime,12.714285714285714,False
2025-12-27,14,Cafe daytime,12.428571428571429,False
2025-12-28,14,Cafe daytime,13.571428571428571,False
2025-12-29,10,Cafe daytime,13.166666666666666,False
2025-12-30,5,Cafe daytime,12.4,False
2025-12-31,19,Cafe daytime,12.0,False
2023-01-01,13,Steakhouse dinner,6.0,False
2023-01-02,3,Steakhouse dinner,5.0,False
2023-01-03,1,Steakhouse dinner,4.333333333333333,False
2023-01-04,7,Steakhouse dinner,5.0,False
2023-01-05,1,Steakhouse dinner,3.4285714285714284,False
2023-01-06,1,Steakhouse dinner,3.4285714285714284,False
2023-01-07,9,Steakhouse dinner,3.5714285714285716,False
2023-01-08,2,Steakhouse dinner,3.2857142857142856,False
2023-01-09,3,Steakhouse dinner,3.4285714285714284,False
2023-01-10,2,Steakhouse dinner,4.142857142857143,False
2023-01-11,5,Steakhouse dinner,4.428571428571429,False
2023-01-12,2,Steakhouse dinner,4.428571428571429,False
2023-01-13,6,Steakhouse dinner,4.285714285714286,False
2023-01-14,11,Steakhouse dinner,4.285714285714286,False
2023-01-15,2,Steakhouse dinner,3.7142857142857144,False
2023-01-16,2,Steakhouse dinner,4.0,False
2023-01-17,2,Steakhouse dinner,3.857142857142857,False
2023-01-18,1,Steakhouse dinner,2.4285714285714284,False
2023-01-19,4,Steakhouse dinner,2.4285714285714284,False
2023-01-20,5,Steakhouse dinner,2.4285714285714284,False
2023-01-21,1,Steakhouse dinner,2.142857142857143,False
2023-01-22,2,Steakhouse dinner,2.5714285714285716,False
2023-01-23,2,Steakhouse dinner,2.2857142857142856,False
2023-01-24,0,Steakhouse dinner,2.0,False
2023-01-25,4,Steakhouse dinner,2.5714285714285716,False
2023-01-26,2,Steakhouse dinner,3.4285714285714284,False
2023-01-27,3,Steakhouse dinner,3.4285714285714284,False
2023-01-28,5,Steakhouse dinner,3.857142857142857,False
2023-01-29,8,Steakhouse dinner,3.4285714285714284,False
2023-01-30,2,Steakhouse dinner,3.857142857142857,False
2023-01-31,3,Steakhouse dinner,3.857142857142857,False
2023-02-01,1,Steakhouse dinner,4.857142857142857,False
2023-02-02,5,Steakhouse dinner,4.428571428571429,False
2023-02-03,3,Steakhouse dinner,4.428571428571429,False
2023-02-04,12,Steakhouse dinner,4.0,False
2023-02-05,5,Steakhouse dinner,4.285714285714286,False
2023-02-06,2,Steakhouse dinner,4.285714285714286,False
2023-02-07,0,Steakhouse dinner,4.285714285714286,False
2023-02-08,3,Steakhouse dinner,3.4285714285714284,False
2023-02-09,5,Steakhouse dinner,3.0,False
2023-02-10,3,Steakhouse dinner,3.142857142857143,False
2023-02-11,6,Steakhouse dinner,3.5714285714285716,False
2023-02-12,2,Steakhouse dinner,3.5714285714285716,False
2023-02-13,3,Steakhouse dinner,3.4285714285714284,False
2023-02-14,3,Steakhouse dinner,3.5714285714285716,False
2023-02-15,3,Steakhouse dinner,4.0,False
2023-02-16,4,Steakhouse dinner,4.857142857142857,False
2023-02-17,4,Steakhouse dinner,4.571428571428571,False
2023-02-18,9,Steakhouse dinner,4.571428571428571,False
2023-02-19,8,Steakhouse dinner,4.714285714285714,False
2023-02-20,1,Steakhouse dinner,4.285714285714286,False
2023-02-21,3,Steakhouse dinner,4.428571428571429,False
2023-02-22,4,Steakhouse dinner,3.5714285714285716,False
2023-02-23,1,Steakhouse dinner,3.2857142857142856,False
2023-02-24,5,Steakhouse dinner,3.2857142857142856,False
2023-02-25,3,Steakhouse dinner,3.142857142857143,False
2023-02-26,6,Steakhouse dinner,2.857142857142857,False
2023-02-27,1,Steakhouse dinner,3.4285714285714284,False
2023-02-28,2,Steakhouse dinner,3.0,False
2023-03-01,2,Steakhouse dinner,4.0,False
2023-03-02,5,Steakhouse dinner,3.5714285714285716,False
2023-03-03,2,Steakhouse dinner,3.857142857142857,False
2023-03-04,10,Steakhouse dinner,4.0,False
2023-03-05,3,Steakhouse dinner,4.285714285714286,False
2023-03-06,3,Steakhouse dinner,4.142857142857143,False
2023-03-07,3,Steakhouse dinner,4.857142857142857,False
2023-03-08,4,Steakhouse dinner,4.0,False
2023-03-09,4,Steakhouse dinner,4.142857142857143,False
2023-03-10,7,Steakhouse dinner,3.857142857142857,False
2023-03-11,4,Steakhouse dinner,4.0,False
2023-03-12,4,Steakhouse dinner,3.857142857142857,False
2023-03-13,1,Steakhouse dinner,3.5714285714285716,False
2023-03-14,4,Steakhouse dinner,3.5714285714285716,False
2023-03-15,3,Steakhouse dinner,4.142857142857143,False
2023-03-16,2,Steakhouse dinner,4.0,False
2023-03-17,7,Steakhouse dinner,4.285714285714286,False
2023-03-18,8,Steakhouse dinner,4.142857142857143,False
2023-03-19,3,Steakhouse dinner,4.285714285714286,False
2023-03-20,3,Steakhouse dinner,4.142857142857143,False
2023-03-21,3,Steakhouse dinner,4.0,False
2023-03-22,4,Steakhouse dinner,3.142857142857143,False
2023-03-23,1,Steakhouse dinner,3.142857142857143,True
2023-03-24,6,Steakhouse dinner,3.2857142857142856,True
2023-03-25,2,Steakhouse dinner,3.2857142857142856,True
2023-03-26,3,Steakhouse dinner,3.0,True
2023-03-27,4,Steakhouse dinner,3.2857142857142856,True
2023-03-28,3,Steakhouse dinner,3.142857142857143,True
2023-03-29,2,Steakhouse dinner,3.5714285714285716,True
2023-03-30,3,Steakhouse dinner,3.5714285714285716,True
2023-03-31,5,Steakhouse dinner,3.4285714285714284,True
2023-04-01,5,Steakhouse dinner,3.5714285714285716,True
2023-04-02,3,Steakhouse dinner,3.7142857142857144,True
2023-04-03,3,Steakhouse dinner,3.857142857142857,True
2023-04-04,4,Steakhouse dinner,3.857142857142857,True
2023-04-05,3,Steakhouse dinner,4.428571428571429,True
2023-04-06,4,Steakhouse dinner,4.571428571428571,True
2023-04-07,5,Steakhouse dinner,5.0,True
2023-04-08,9,Steakhouse dinner,4.857142857142857,True
2023-04-09,4,Steakhouse dinner,4.571428571428571,True
2023-04-10,6,Steakhouse dinner,4.428571428571429,True
2023-04-11,3,Steakhouse dinner,4.142857142857143,True
2023-04-12,1,Steakhouse dinner,4.285714285714286,True
2023-04-13,3,Steakhouse dinner,4.428571428571429,True
2023-04-14,3,Steakhouse dinner,3.857142857142857,True
2023-04-15,10,Steakhouse dinner,3.7142857142857144,True
2023-04-16,5,Steakhouse dinner,4.0,True
2023-04-17,2,Steakhouse dinner,4.142857142857143,True
2023-04-18,2,Steakhouse dinner,4.571428571428571,True
2023-04-19,3,Steakhouse dinner,4.428571428571429,True
2023-04-20,4,Steakhouse dinner,5.142857142857143,True
2023-04-21,6,Steakhouse dinner,4.857142857142857,True
2023-04-22,9,Steakhouse dinner,4.857142857142857,False
2023-04-23,10,Steakhouse dinner,5.0,False
2023-04-24,0,Steakhouse dinner,4.857142857142857,False
2023-04-25,2,Steakhouse dinner,4.428571428571429,False
2023-04-26,4,Steakhouse dinner,3.857142857142857,False
2023-04-27,3,Steakhouse dinner,3.2857142857142856,False
2023-04-28,3,Steakhouse dinner,3.4285714285714284,False
2023-04-29,5,Steakhouse dinner,4.0,False
2023-04-30,6,Steakhouse dinner,3.857142857142857,False
2023-05-01,1,Steakhouse dinner,3.7142857142857144,False
2023-05-02,6,Steakhouse dinner,4.571428571428571,False
2023-05-03,3,Steakhouse dinner,5.714285714285714,False
2023-05-04,2,Steakhouse dinner,5.714285714285714,False
2023-05-05,9,Steakhouse dinner,5.857142857142857,False
2023-05-06,13,Steakhouse dinner,5.571428571428571,False
2023-05-07,6,Steakhouse dinner,5.571428571428571,False
2023-05-08,2,Steakhouse dinner,5.428571428571429,False
2023-05-09,4,Steakhouse dinner,4.285714285714286,False
2023-05-10,3,Steakhouse dinner,3.2857142857142856,False
2023-05-11,1,Steakhouse dinner,3.142857142857143,False
2023-05-12,1,Steakhouse dinner,3.142857142857143,False
2023-05-13,6,Steakhouse dinner,3.142857142857143,False
2023-05-14,5,Steakhouse dinner,3.4285714285714284,False
2023-05-15,2,Steakhouse dinner,3.4285714285714284,False
2023-05-16,4,Steakhouse dinner,4.142857142857143,False
2023-05-17,5,Steakhouse dinner,4.0,False
2023-05-18,1,Steakhouse dinner,3.857142857142857,False
2023-05-19,6,Steakhouse dinner,3.7142857142857144,False
2023-05-20,5,Steakhouse dinner,3.5714285714285716,False
2023-05-21,4,Steakhouse dinner,3.5714285714285716,False
2023-05-22,1,Steakhouse dinner,4.0,False
2023-05-23,3,Steakhouse dinner,3.7142857142857144,False
2023-05-24,5,Steakhouse dinner,3.857142857142857,False
2023-05-25,4,Steakhouse dinner,4.0,False
2023-05-26,4,Steakhouse dinner,4.285714285714286,False
2023-05-27,6,Steakhouse dinner,4.142857142857143,False
2023-05-28,5,Steakhouse dinner,3.7142857142857144,False
2023-05-29,3,Steakhouse dinner,4.0,False
2023-05-30,2,Steakhouse dinner,4.0,False
2023-05-31,2,Steakhouse dinner,5.285714285714286,False
2023-06-01,6,Steakhouse dinner,5.428571428571429,False
2023-06-02,4,Steakhouse dinner,5.285714285714286,False
2023-06-03,15,Steakhouse dinner,5.428571428571429,False
2023-06-04,6,Steakhouse dinner,5.857142857142857,False
2023-06-05,2,Steakhouse dinner,6.285714285714286,False
2023-06-06,3,Steakhouse dinner,6.428571428571429,False
2023-06-07,5,Steakhouse dinner,4.714285714285714,False
2023-06-08,9,Steakhouse dinner,4.285714285714286,False
2023-06-09,5,Steakhouse dinner,4.857142857142857,False
2023-06-10,3,Steakhouse dinner,5.428571428571429,False
2023-06-11,3,Steakhouse dinner,4.857142857142857,False
2023-06-12,6,Steakhouse dinner,3.857142857142857,False
2023-06-13,7,Steakhouse dinner,4.285714285714286,False
2023-06-14,1,Steakhouse dinner,5.0,False
2023-06-15,2,Steakhouse dinner,5.142857142857143,False
2023-06-16,8,Steakhouse dinner,5.0,False
2023-06-17,8,Steakhouse dinner,4.714285714285714,False
2023-06-18,4,Steakhouse dinner,4.857142857142857,False
2023-06-19,5,Steakhouse dinner,5.142857142857143,False
2023-06-20,5,Steakhouse dinner,4.571428571428571,False
2023-06-21,2,Steakhouse dinner,4.571428571428571,False
2023-06-22,4,Steakhouse dinner,5.142857142857143,False
2023-06-23,4,Steakhouse dinner,4.571428571428571,False
2023-06-24,8,Steakhouse dinner,4.0,False
2023-06-25,8,Steakhouse dinner,4.142857142857143,False
2023-06-26,1,Steakhouse dinner,4.142857142857143,False
2023-06-27,1,Steakhouse dinner,4.571428571428571,False
2023-06-28,3,Steakhouse dinner,4.571428571428571,False
2023-06-29,4,Steakhouse dinner,4.142857142857143,False
2023-06-30,7,Steakhouse dinner,4.428571428571429,False
2023-07-01,8,Steakhouse dinner,5.142857142857143,False
2023-07-02,5,Steakhouse dinner,5.714285714285714,False
2023-07-03,3,Steakhouse dinner,6.142857142857143,False
2023-07-04,6,Steakhouse dinner,7.285714285714286,False
2023-07-05,7,Steakhouse dinner,8.0,False
2023-07-06,7,Steakhouse dinner,8.428571428571429,False
2023-07-07,15,Steakhouse dinner,8.285714285714286,False
2023-07-08,13,Steakhouse dinner,7.714285714285714,False
2023-07-09,8,Steakhouse dinner,7.714285714285714,False
2023-07-10,2,Steakhouse dinner,7.0,False
2023-07-11,2,Steakhouse dinner,5.714285714285714,False
2023-07-12,7,Steakhouse dinner,4.857142857142857,False
2023-07-13,2,Steakhouse dinner,4.285714285714286,False
2023-07-14,6,Steakhouse dinner,4.428571428571429,False
2023-07-15,7,Steakhouse dinner,4.714285714285714,False
2023-07-16,4,Steakhouse dinner,4.571428571428571,False
2023-07-17,3,Steakhouse dinner,5.0,False
2023-07-18,4,Steakhouse dinner,4.714285714285714,False
2023-07-19,6,Steakhouse dinner,4.857142857142857,False
2023-07-20,5,Steakhouse dinner,5.428571428571429,False
2023-07-21,4,Steakhouse dinner,5.142857142857143,False
2023-07-22,8,Steakhouse dinner,5.285714285714286,False
2023-07-23,8,Steakhouse dinner,4.857142857142857,False
2023-07-24,1,Steakhouse dinner,4.714285714285714,False
2023-07-25,5,Steakhouse dinner,5.142857142857143,False
2023-07-26,3,Steakhouse dinner,5.0,False
2023-07-27,4,Steakhouse dinner,4.571428571428571,False
2023-07-28,7,Steakhouse dinner,5.142857142857143,False
2023-07-29,7,Steakhouse dinner,4.714285714285714,False
2023-07-30,5,Steakhouse dinner,4.571428571428571,False
2023-07-31,5,Steakhouse dinner,4.571428571428571,False
2023-08-01,2,Steakhouse dinner,4.857142857142857,False
2023-08-02,2,Steakhouse dinner,6.0,False
2023-08-03,4,Steakhouse dinner,5.571428571428571,False
2023-08-04,9,Steakhouse dinner,5.428571428571429,False
2023-08-05,15,Steakhouse dinner,5.571428571428571,False
2023-08-06,2,Steakhouse dinner,6.0,False
2023-08-07,4,Steakhouse dinner,5.857142857142857,False
2023-08-08,3,Steakhouse dinner,5.0,False
2023-08-09,5,Steakhouse dinner,3.7142857142857144,False
2023-08-10,3,Steakhouse dinner,4.0,False
2023-08-11,3,Steakhouse dinner,3.857142857142857,False
2023-08-12,6,Steakhouse dinner,4.142857142857143,False
2023-08-13,4,Steakhouse dinner,3.4285714285714284,False
2023-08-14,3,Steakhouse dinner,3.7142857142857144,False
2023-08-15,5,Steakhouse dinner,4.857142857142857,False
2023-08-16,0,Steakhouse dinner,5.714285714285714,False
2023-08-17,5,Steakhouse dinner,5.857142857142857,False
2023-08-18,11,Steakhouse dinner,6.142857142857143,False
2023-08-19,12,Steakhouse dinner,5.857142857142857,False
2023-08-20,5,Steakhouse dinner,6.428571428571429,False
2023-08-21,5,Steakhouse dinner,5.857142857142857,False
2023-08-22,3,Steakhouse dinner,5.285714285714286,False
2023-08-23,4,Steakhouse dinner,4.0,False
2023-08-24,1,Steakhouse dinner,3.7142857142857144,False
2023-08-25,7,Steakhouse dinner,3.7142857142857144,False
2023-08-26,3,Steakhouse dinner,3.5714285714285716,False
2023-08-27,3,Steakhouse dinner,3.7142857142857144,False
2023-08-28,5,Steakhouse dinner,4.571428571428571,False
2023-08-29,2,Steakhouse dinner,3.7142857142857144,False
2023-08-30,5,Steakhouse dinner,4.285714285714286,False
2023-08-31,7,Steakhouse dinner,5.0,False
2023-09-01,1,Steakhouse dinner,4.571428571428571,False
2023-09-02,7,Steakhouse dinner,4.714285714285714,False
2023-09-03,8,Steakhouse dinner,4.714285714285714,False
2023-09-04,2,Steakhouse dinner,4.285714285714286,False
2023-09-05,3,Steakhouse dinner,4.428571428571429,False
2023-09-06,5,Steakhouse dinner,4.428571428571429,False
2023-09-07,4,Steakhouse dinner,4.142857142857143,False
2023-09-08,2,Steakhouse dinner,4.285714285714286,False
2023-09-09,7,Steakhouse dinner,4.142857142857143,False
2023-09-10,6,Steakhouse dinner,3.857142857142857,False
2023-09-11,3,Steakhouse dinner,4.285714285714286,False
2023-09-12,2,Steakhouse dinner,4.285714285714286,False
2023-09-13,3,Steakhouse dinner,3.5714285714285716,False
2023-09-14,7,Steakhouse dinner,3.2857142857142856,False
2023-09-15,2,Steakhouse dinner,3.4285714285714284,False
2023-09-16,2,Steakhouse dinner,3.2857142857142856,False
2023-09-17,4,Steakhouse dinner,3.2857142857142856,False
2023-09-18,4,Steakhouse dinner,3.142857142857143,False
2023-09-19,1,Steakhouse dinner,3.5714285714285716,False
2023-09-20,3,Steakhouse dinner,3.4285714285714284,False
2023-09-21,6,Steakhouse dinner,3.2857142857142856,False
2023-09-22,5,Steakhouse dinner,2.7142857142857144,False
2023-09-23,1,Steakhouse dinner,2.857142857142857,False
2023-09-24,3,Steakhouse dinner,2.7142857142857144,False
2023-09-25,0,Steakhouse dinner,2.2857142857142856,False
2023-09-26,2,Steakhouse dinner,2.7142857142857144,False
2023-09-27,2,Steakhouse dinner,4.142857142857143,False
2023-09-28,3,Steakhouse dinner,5.714285714285714,False
2023-09-29,8,Steakhouse dinner,5.714285714285714,False
2023-09-30,11,Steakhouse dinner,5.571428571428571,False
2023-10-01,14,Steakhouse dinner,6.142857142857143,False
2023-10-02,0,Steakhouse dinner,6.571428571428571,False
2023-10-03,1,Steakhouse dinner,6.142857142857143,False
2023-10-04,6,Steakhouse dinner,6.142857142857143,False
2023-10-05,6,Steakhouse dinner,5.428571428571429,False
2023-10-06,5,Steakhouse dinner,5.714285714285714,False
2023-10-07,11,Steakhouse dinner,5.714285714285714,False
2023-10-08,9,Steakhouse dinner,5.142857142857143,False
2023-10-09,2,Steakhouse dinner,4.714285714285714,False
2023-10-10,1,Steakhouse dinner,5.142857142857143,False
2023-10-11,2,Steakhouse dinner,4.571428571428571,False
2023-10-12,3,Steakhouse dinner,4.0,False
2023-10-13,8,Steakhouse dinner,4.285714285714286,False
2023-10-14,7,Steakhouse dinner,4.285714285714286,False
2023-10-15,5,Steakhouse dinner,4.714285714285714,False
2023-10-16,4,Steakhouse dinner,4.428571428571429,False
2023-10-17,1,Steakhouse dinner,4.285714285714286,False
2023-10-18,5,Steakhouse dinner,4.0,False
2023-10-19,1,Steakhouse dinner,4.0,False
2023-10-20,7,Steakhouse dinner,3.7142857142857144,False
2023-10-21,5,Steakhouse dinner,3.7142857142857144,False
2023-10-22,5,Steakhouse dinner,3.2857142857142856,False
2023-10-23,2,Steakhouse dinner,3.857142857142857,False
2023-10-24,1,Steakhouse dinner,3.2857142857142856,False
2023-10-25,2,Steakhouse dinner,2.7142857142857144,False
2023-10-26,5,Steakhouse dinner,2.7142857142857144,False
2023-10-27,3,Steakhouse dinner,2.857142857142857,False
2023-10-28,1,Steakhouse dinner,3.2857142857142856,False
2023-10-29,5,Steakhouse dinner,3.5714285714285716,False
2023-10-30,3,Steakhouse dinner,3.142857142857143,False
2023-10-31,4,Steakhouse dinner,3.142857142857143,False
2023-11-01,4,Steakhouse dinner,3.4285714285714284,False
2023-11-02,2,Steakhouse dinner,3.2857142857142856,False
2023-11-03,3,Steakhouse dinner,3.0,False
2023-11-04,3,Steakhouse dinner,2.5714285714285716,False
2023-11-05,4,Steakhouse dinner,2.4285714285714284,False
2023-11-06,1,Steakhouse dinner,2.4285714285714284,False
2023-11-07,1,Steakhouse dinner,2.857142857142857,False
2023-11-08,3,Steakhouse dinner,3.0,False
2023-11-09,2,Steakhouse dinner,3.142857142857143,False
2023-11-10,6,Steakhouse dinner,3.4285714285714284,False
2023-11-11,4,Steakhouse dinner,3.5714285714285716,False
2023-11-12,5,Steakhouse dinner,3.7142857142857144,False
2023-11-13,3,Steakhouse dinner,4.142857142857143,False
2023-11-14,2,Steakhouse dinner,4.0,False
2023-11-15,4,Steakhouse dinner,4.571428571428571,False
2023-11-16,5,Steakhouse dinner,4.428571428571429,False
2023-11-17,5,Steakhouse dinner,4.571428571428571,False
2023-11-18,8,Steakhouse dinner,5.0,False
2023-11-19,4,Steakhouse dinner,5.142857142857143,False
2023-11-20,4,Steakhouse dinner,5.571428571428571,False
2023-11-21,5,Steakhouse dinner,5.714285714285714,False
2023-11-22,5,Steakhouse dinner,5.285714285714286,False
2023-11-23,8,Steakhouse dinner,5.0,False
2023-11-24,6,Steakhouse dinner,5.0,False
2023-11-25,5,Steakhouse dinner,5.0,False
2023-11-26,2,Steakhouse dinner,4.857142857142857,False
2023-11-27,4,Steakhouse dinner,4.428571428571429,False
2023-11-28,5,Steakhouse dinner,4.142857142857143,False
2023-11-29,4,Steakhouse dinner,4.571428571428571,False
2023-11-30,5,Steakhouse dinner,5.714285714285714,False
2023-12-01,4,Steakhouse dinner,5.285714285714286,False
2023-12-02,8,Steakhouse dinner,5.142857142857143,False
2023-12-03,10,Steakhouse dinner,4.857142857142857,False
2023-12-04,1,Steakhouse dinner,4.571428571428571,False
2023-12-05,4,Steakhouse dinner,5.285714285714286,False
2023-12-06,2,Steakhouse dinner,4.857142857142857,False
2023-12-07,3,Steakhouse dinner,4.285714285714286,False
2023-12-08,9,Steakhouse dinner,4.285714285714286,False
2023-12-09,5,Steakhouse dinner,4.142857142857143,False
2023-12-10,6,Steakhouse dinner,4.428571428571429,False
2023-12-11,1,Steakhouse dinner,4.571428571428571,False
2023-12-12,3,Steakhouse dinner,3.7142857142857144,False
2023-12-13,4,Steakhouse dinner,5.0,False
2023-12-14,4,Steakhouse dinner,5.857142857142857,False
2023-12-15,3,Steakhouse dinner,6.428571428571429,False
2023-12-16,14,Steakhouse dinner,6.285714285714286,False
2023-12-17,12,Steakhouse dinner,6.285714285714286,False
2023-12-18,5,Steakhouse dinner,6.142857142857143,False
2023-12-19,2,Steakhouse dinner,6.571428571428571,False
2023-12-20,4,Steakhouse dinner,5.714285714285714,False
2023-12-21,3,Steakhouse dinner,5.142857142857143,False
2023-12-22,6,Steakhouse dinner,4.714285714285714,False
2023-12-23,8,Steakhouse dinner,5.285714285714286,False
2023-12-24,8,Steakhouse dinner,5.142857142857143,False
2023-12-25,2,Steakhouse dinner,5.714285714285714,False
2023-12-26,6,Steakhouse dinner,5.285714285714286,False
2023-12-27,3,Steakhouse dinner,4.857142857142857,False
2023-12-28,7,Steakhouse dinner,5.285714285714286,False
2023-12-29,3,Steakhouse dinner,5.285714285714286,False
2023-12-30,5,Steakhouse dinner,4.571428571428571,False
2023-12-31,11,Steakhouse dinner,4.571428571428571,False
2024-01-01,2,Steakhouse dinner,4.428571428571429,False
2024-01-02,1,Steakhouse dinner,5.0,False
2024-01-03,3,Steakhouse dinner,5.142857142857143,False
2024-01-04,6,Steakhouse dinner,4.428571428571429,False
2024-01-05,7,Steakhouse dinner,4.285714285714286,False
2024-01-06,6,Steakhouse dinner,4.428571428571429,False
2024-01-07,6,Steakhouse dinner,4.571428571428571,False
2024-01-08,1,Steakhouse dinner,4.428571428571429,False
2024-01-09,2,Steakhouse dinner,3.7142857142857144,False
2024-01-10,4,Steakhouse dinner,4.714285714285714,False
2024-01-11,5,Steakhouse dinner,5.0,False
2024-01-12,2,Steakhouse dinner,5.142857142857143,False
2024-01-13,13,Steakhouse dinner,5.428571428571429,False
2024-01-14,8,Steakhouse dinner,4.857142857142857,False
2024-01-15,2,Steakhouse dinner,5.285714285714286,False
2024-01-16,4,Steakhouse dinner,5.857142857142857,False
2024-01-17,0,Steakhouse dinner,4.428571428571429,False
2024-01-18,8,Steakhouse dinner,3.857142857142857,False
2024-01-19,6,Steakhouse dinner,3.7142857142857144,False
2024-01-20,3,Steakhouse dinner,3.2857142857142856,False
2024-01-21,4,Steakhouse dinner,3.857142857142857,False
2024-01-22,1,Steakhouse dinner,3.142857142857143,False
2024-01-23,1,Steakhouse dinner,2.5714285714285716,False
2024-01-24,4,Steakhouse dinner,3.2857142857142856,False
2024-01-25,3,Steakhouse dinner,3.2857142857142856,False
2024-01-26,2,Steakhouse dinner,3.5714285714285716,False
2024-01-27,8,Steakhouse dinner,4.428571428571429,False
2024-01-28,4,Steakhouse dinner,4.571428571428571,False
2024-01-29,3,Steakhouse dinner,4.571428571428571,False
2024-01-30,7,Steakhouse dinner,5.714285714285714,False
2024-01-31,5,Steakhouse dinner,5.428571428571429,False
2024-02-01,3,Steakhouse dinner,6.0,False
2024-02-02,10,Steakhouse dinner,6.142857142857143,False
2024-02-03,6,Steakhouse dinner,5.571428571428571,False
2024-02-04,8,Steakhouse dinner,5.285714285714286,False
2024-02-05,4,Steakhouse dinner,6.142857142857143,False
2024-02-06,3,Steakhouse dinner,5.714285714285714,False
2024-02-07,3,Steakhouse dinner,5.714285714285714,False
2024-02-08,9,Steakhouse dinner,5.142857142857143,False
2024-02-09,7,Steakhouse dinner,5.142857142857143,False
2024-02-10,6,Steakhouse dinner,5.0,False
2024-02-11,4,Steakhouse dinner,5.0,False
2024-02-12,4,Steakhouse dinner,4.428571428571429,False
2024-02-13,2,Steakhouse dinner,4.142857142857143,False
2024-02-14,3,Steakhouse dinner,4.285714285714286,False
2024-02-15,5,Steakhouse dinner,4.0,False
2024-02-16,5,Steakhouse dinner,3.5714285714285716,False
2024-02-17,7,Steakhouse dinner,3.857142857142857,False
2024-02-18,2,Steakhouse dinner,3.857142857142857,False
2024-02-19,1,Steakhouse dinner,3.5714285714285716,False
2024-02-20,4,Steakhouse dinner,3.5714285714285716,False
2024-02-21,3,Steakhouse dinner,3.5714285714285716,False
2024-02-22,3,Steakhouse dinner,4.285714285714286,False
2024-02-23,5,Steakhouse dinner,4.714285714285714,False
2024-02-24,7,Steakhouse dinner,5.0,False
2024-02-25,7,Steakhouse dinner,5.428571428571429,False
2024-02-26,4,Steakhouse dinner,5.571428571428571,False
2024-02-27,6,Steakhouse dinner,5.142857142857143,False
2024-02-28,6,Steakhouse dinner,5.0,False
2024-02-29,4,Steakhouse dinner,5.142857142857143,False
2024-03-01,2,Steakhouse dinner,5.0,False
2024-03-02,6,Steakhouse dinner,4.714285714285714,False
2024-03-03,8,Steakhouse dinner,4.571428571428571,False
2024-03-04,3,Steakhouse dinner,4.571428571428571,False
2024-03-05,4,Steakhouse dinner,5.285714285714286,False
2024-03-06,5,Steakhouse dinner,5.428571428571429,False
2024-03-07,4,Steakhouse dinner,4.571428571428571,False
2024-03-08,7,Steakhouse dinner,4.285714285714286,False
2024-03-09,7,Steakhouse dinner,4.428571428571429,False
2024-03-10,2,Steakhouse dinner,4.285714285714286,False
2024-03-11,1,Steakhouse dinner,4.428571428571429,True
2024-03-12,5,Steakhouse dinner,4.142857142857143,True
2024-03-13,4,Steakhouse dinner,4.0,True
2024-03-14,5,Steakhouse dinner,4.428571428571429,True
2024-03-15,5,Steakhouse dinner,4.428571428571429,True
2024-03-16,6,Steakhouse dinner,3.857142857142857,True
2024-03-17,5,Steakhouse dinner,4.0,True
2024-03-18,1,Steakhouse dinner,3.857142857142857,True
2024-03-19,1,Steakhouse dinner,3.4285714285714284,True
2024-03-20,5,Steakhouse dinner,3.142857142857143,True
2024-03-21,4,Steakhouse dinner,3.2857142857142856,True
2024-03-22,2,Steakhouse dinner,3.857142857142857,True
2024-03-23,4,Steakhouse dinner,4.285714285714286,True
2024-03-24,6,Steakhouse dinner,3.7142857142857144,True
