record_type,k,seed,seed_b,ari,metric,value
pairwise_seed_ari,2,6.0,13.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,6.0,14.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,6.0,15.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,6.0,16.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,6.0,17.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,6.0,18.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,6.0,19.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,6.0,20.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,6.0,21.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,6.0,22.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,6.0,23.0,0.9990648152867222,pairwise_ari,0.9990648152867222
pairwise_seed_ari,2,6.0,24.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,6.0,25.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,6.0,26.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,6.0,27.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,6.0,28.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,6.0,29.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,7.0,8.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,7.0,9.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,7.0,10.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,7.0,11.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,7.0,12.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,7.0,13.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,7.0,14.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,7.0,15.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,7.0,16.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,7.0,17.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,7.0,18.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,7.0,19.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,7.0,20.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,7.0,21.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,7.0,22.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,7.0,23.0,0.9990648152867222,pairwise_ari,0.9990648152867222
pairwise_seed_ari,2,7.0,24.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,7.0,25.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,7.0,26.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,7.0,27.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,7.0,28.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,7.0,29.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,8.0,9.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,8.0,10.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,8.0,11.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,8.0,12.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,8.0,13.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,8.0,14.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,8.0,15.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,8.0,16.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,8.0,17.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,8.0,18.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,8.0,19.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,8.0,20.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,8.0,21.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,8.0,22.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,8.0,23.0,0.9990648152867222,pairwise_ari,0.9990648152867222
pairwise_seed_ari,2,8.0,24.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,8.0,25.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,8.0,26.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,8.0,27.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,8.0,28.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,8.0,29.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,9.0,10.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,9.0,11.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,9.0,12.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,9.0,13.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,9.0,14.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,9.0,15.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,9.0,16.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,9.0,17.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,9.0,18.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,9.0,19.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,9.0,20.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,9.0,21.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,9.0,22.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,9.0,23.0,0.9990648152867222,pairwise_ari,0.9990648152867222
pairwise_seed_ari,2,9.0,24.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,9.0,25.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,9.0,26.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,9.0,27.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,9.0,28.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,9.0,29.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,10.0,11.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,10.0,12.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,10.0,13.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,10.0,14.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,10.0,15.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,10.0,16.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,10.0,17.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,10.0,18.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,10.0,19.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,10.0,20.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,10.0,21.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,10.0,22.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,10.0,23.0,0.9990648152867222,pairwise_ari,0.9990648152867222
pairwise_seed_ari,2,10.0,24.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,10.0,25.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,10.0,26.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,10.0,27.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,10.0,28.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,10.0,29.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,11.0,12.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,11.0,13.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,11.0,14.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,11.0,15.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,11.0,16.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,11.0,17.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,11.0,18.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,11.0,19.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,11.0,20.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,11.0,21.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,11.0,22.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,11.0,23.0,0.9990648152867222,pairwise_ari,0.9990648152867222
pairwise_seed_ari,2,11.0,24.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,11.0,25.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,11.0,26.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,11.0,27.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,11.0,28.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,11.0,29.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,12.0,13.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,12.0,14.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,12.0,15.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,12.0,16.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,12.0,17.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,12.0,18.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,12.0,19.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,12.0,20.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,12.0,21.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,12.0,22.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,12.0,23.0,0.9990648152867222,pairwise_ari,0.9990648152867222
pairwise_seed_ari,2,12.0,24.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,12.0,25.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,12.0,26.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,12.0,27.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,12.0,28.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,12.0,29.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,13.0,14.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,13.0,15.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,13.0,16.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,13.0,17.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,13.0,18.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,13.0,19.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,13.0,20.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,13.0,21.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,13.0,22.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,13.0,23.0,0.9990648152867222,pairwise_ari,0.9990648152867222
pairwise_seed_ari,2,13.0,24.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,13.0,25.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,13.0,26.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,13.0,27.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,13.0,28.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,13.0,29.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,14.0,15.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,14.0,16.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,14.0,17.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,14.0,18.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,14.0,19.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,14.0,20.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,14.0,21.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,14.0,22.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,14.0,23.0,0.9990648152867222,pairwise_ari,0.9990648152867222
pairwise_seed_ari,2,14.0,24.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,14.0,25.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,14.0,26.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,14.0,27.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,14.0,28.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,14.0,29.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,15.0,16.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,15.0,17.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,15.0,18.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,15.0,19.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,15.0,20.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,15.0,21.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,15.0,22.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,15.0,23.0,0.9990648152867222,pairwise_ari,0.9990648152867222
pairwise_seed_ari,2,15.0,24.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,15.0,25.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,15.0,26.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,15.0,27.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,15.0,28.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,15.0,29.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,16.0,17.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,16.0,18.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,16.0,19.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,16.0,20.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,16.0,21.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,16.0,22.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,16.0,23.0,0.9990648152867222,pairwise_ari,0.9990648152867222
pairwise_seed_ari,2,16.0,24.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,16.0,25.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,16.0,26.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,16.0,27.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,16.0,28.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,16.0,29.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,17.0,18.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,17.0,19.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,17.0,20.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,17.0,21.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,17.0,22.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,17.0,23.0,0.9990648152867222,pairwise_ari,0.9990648152867222
pairwise_seed_ari,2,17.0,24.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,17.0,25.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,17.0,26.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,17.0,27.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,17.0,28.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,17.0,29.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,18.0,19.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,18.0,20.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,18.0,21.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,18.0,22.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,18.0,23.0,0.9990648152867222,pairwise_ari,0.9990648152867222
pairwise_seed_ari,2,18.0,24.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,18.0,25.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,18.0,26.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,18.0,27.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,18.0,28.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,18.0,29.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,19.0,20.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,19.0,21.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,19.0,22.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,19.0,23.0,0.9990648152867222,pairwise_ari,0.9990648152867222
pairwise_seed_ari,2,19.0,24.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,19.0,25.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,19.0,26.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,19.0,27.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,19.0,28.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,19.0,29.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,20.0,21.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,20.0,22.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,20.0,23.0,0.9990648152867222,pairwise_ari,0.9990648152867222
pairwise_seed_ari,2,20.0,24.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,20.0,25.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,20.0,26.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,20.0,27.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,20.0,28.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,20.0,29.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,21.0,22.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,21.0,23.0,0.9990648152867222,pairwise_ari,0.9990648152867222
pairwise_seed_ari,2,21.0,24.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,21.0,25.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,21.0,26.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,21.0,27.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,21.0,28.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,21.0,29.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,22.0,23.0,0.9990648152867222,pairwise_ari,0.9990648152867222
pairwise_seed_ari,2,22.0,24.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,22.0,25.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,22.0,26.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,22.0,27.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,22.0,28.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,22.0,29.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,23.0,24.0,0.9990648152867222,pairwise_ari,0.9990648152867222
pairwise_seed_ari,2,23.0,25.0,0.9990648152867222,pairwise_ari,0.9990648152867222
pairwise_seed_ari,2,23.0,26.0,0.9990648152867222,pairwise_ari,0.9990648152867222
pairwise_seed_ari,2,23.0,27.0,0.9990648152867222,pairwise_ari,0.9990648152867222
pairwise_seed_ari,2,23.0,28.0,0.9990648152867222,pairwise_ari,0.9990648152867222
pairwise_seed_ari,2,23.0,29.0,0.9990648152867222,pairwise_ari,0.9990648152867222
pairwise_seed_ari,2,24.0,25.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,24.0,26.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,24.0,27.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,24.0,28.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,24.0,29.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,25.0,26.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,25.0,27.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,25.0,28.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,25.0,29.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,26.0,27.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,26.0,28.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,26.0,29.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,27.0,28.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,27.0,29.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,28.0,29.0,1.0,pairwise_ari,1.0
seed_vs_reference,2,0.0,42.0,1.0,ari_vs_reference,1.0
seed_vs_reference,2,1.0,42.0,1.0,ari_vs_reference,1.0
seed_vs_reference,2,2.0,42.0,1.0,ari_vs_reference,1.0
seed_vs_reference,2,3.0,42.0,1.0,ari_vs_reference,1.0
seed_vs_reference,2,4.0,42.0,1.0,ari_vs_reference,1.0
seed_vs_reference,2,5.0,42.0,1.0,ari_vs_reference,1.0
seed_vs_reference,2,6.0,42.0,1.0,ari_vs_reference,1.0
seed_vs_reference,2,7.0,42.0,1.0,ari_vs_reference,1.0
seed_vs_reference,2,8.0,42.0,1.0,ari_vs_reference,1.0
seed_vs_reference,2,9.0,42.0,1.0,ari_vs_reference,1.0
seed_vs_reference,2,10.0,42.0,1.0,ari_vs_reference,1.0
seed_vs_reference,2,11.0,42.0,1.0,ari_vs_reference,1.0
seed_vs_reference,2,12.0,42.0,1.0,ari_vs_reference,1.0
seed_vs_reference,2,13.0,42.0,1.0,ari_vs_reference,1.0
seed_vs_reference,2,14.0,42.0,1.0,ari_vs_reference,1.0
seed_vs_reference,2,15.0,42.0,1.0,ari_vs_reference,1.0
seed_vs_reference,2,16.0,42.0,1.0,ari_vs_reference,1.0
seed_vs_reference,2,17.0,42.0,1.0,ari_vs_reference,1.0
seed_vs_reference,2,18.0,42.0,1.0,ari_vs_reference,1.0
seed_vs_reference,2,19.0,42.0,1.0,ari_vs_reference,1.0
seed_vs_reference,2,20.0,42.0,1.0,ari_vs_reference,1.0
seed_vs_reference,2,21.0,42.0,1.0,ari_vs_reference,1.0
seed_vs_reference,2,22.0,42.0,1.0,ari_vs_reference,1.0
seed_vs_reference,2,23.0,42.0,0.9990648152867222,ari_vs_reference,0.9990648152867222
seed_vs_reference,2,24.0,42.0,1.0,ari_vs_reference,1.0
seed_vs_reference,2,25.0,42.0,1.0,ari_vs_reference,1.0
seed_vs_reference,2,26.0,42.0,1.0,ari_vs_reference,1.0
seed_vs_reference,2,27.0,42.0,1.0,ari_vs_reference,1.0
seed_vs_reference,2,28.0,42.0,1.0,ari_vs_reference,1.0
seed_vs_reference,2,29.0,42.0,1.0,ari_vs_reference,1.0
pairwise_summary,2,,,,mean,0.9999376543524482
pairwise_summary,2,,,,min,0.9990648152867222
pairwise_summary,2,,,,max,1.0
pairwise_summary,2,,,,std,0.00023327605269559762
vs_reference_summary,2,,,,mean,0.999968827176224
vs_reference_summary,2,,,,min,0.9990648152867222
vs_reference_summary,2,,,,max,1.0
vs_reference_summary,2,,,,std,0.00016787079353712666
