record_type,bootstrap_id,metric,value,n_unique_customers
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,0.8571428571428571,
per_customer_consensus,,max_partner_consensus,0.9230769230769231,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,0.9411764705882353,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,0.9166666666666666,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,0.8181818181818182,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,0.9411764705882353,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
